marketplace,customer_id,review_id,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,38312011,R10QETAJ5KN051,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,Very Good Camera,"I use two of these, one to watch my young boys playing in their room and one in the main room of our house, just as a security precaution. They are fairly easy to set up, the viewing quality is excellent and I like being able to monitor the house over the web if I am away.<br /><br />This is a very good quality camera and excellent for the price.",05-03-2014
US,4608877,R2XW0OCZJ0G0YF,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,1,N,Y,foscam 18910w cameras,"I have purchase the first camera several weeks ago and at first was not sure of the purchase but the camera has worked better than expected,  i just purchased two more cameras  with same expectations and the assistance given by foscam  the programing of these camera has been outstanding.  there tech specialist thomas really was a pleasure to work with,  I was extremely pleased with his help.  barry",05-03-2014
US,48251880,R1D8M4KGYG1447,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,1,1,1,N,Y,difficult device,the foscam was very difficult to connect to much information to get the camera to work. no one in my house had the patient to work with this camera.,05-03-2014
US,23831065,R1PSP90TW8I8CE,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,Y,Great for the price,"If you have more than one, it can be a bit complex. Good forum at Cam-it. Have 4 of these and one outdoor cam using Blue Iris to get a few more features and it works. Took some time and was a bit complex and clunky to setup but it really stabilized and does what I need.<br /><br />Note: if you put this on an inside window sill pointed out, the Infrared lights reflect on the window glass and don't work but that is a physics problem. Not a camera issue.",05-03-2014
US,51228940,RD3UHXB3F861H,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,Y,"Had to get a replacement, but it's now solid","I purchased the FI8910W camera, and was very excited after I installed it. It worked very smoothly using a local Web browser on my laptop, and it worked very well using one of several Android apps remotely from my smartphone.<br /><br />Unfortunately, it suffered from a known issue described elsewhere in these reviews: When the camera was pointed a a very bright scene, it would reboot causing it to go offline for a while, and then go through its initial &#34;pan around everywhere&#34; routine until it would finally settle at the first preset. I had it pointing at some dog crates near a bright window, so it would just continually reboot and reboot rendering it useless.<br /><br />I contacted Foscam Support, and they quickly diagnosed the issue. The fix was to get a replacement camera. I was still within the Amazon return period, so I could return it for an exchange, otherwise I could get an RMA from Foscam directly and have them replace it. Given the number of occurrences of this issue here on Amazon, I had no guarantee that a replacement from Amazon would not have the same issue, so I opted for the RMA directly from Foscam since they assured me that the replacement would work properly.<br /><br />I sent it back, and in about a week, I received a replacement. I installed it, and it now works reliably pointing to the same bright scene that caused the other camera to fail.<br /><br />I'm giving it only 4 stars because the camera did have a known issue, and I did have to pay extra shipping to send it back for the RMA. But other than that, I have to give this camera very high marks. I highly recommend it, and if you have ANY problems, by all means contact Foscam Support--they are rock solid in resolving issues with their products.",05-03-2014
US,51614498,R39GC8Y9CBLCF5,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,1,3,N,Y,Foscam suport,There custom was great they help with getting the cam set up. Calvin was very helpful and was great to walk me though the sety and explaining the set up. great cam great quality video. and can have access to  the cam from anywhere.,05-03-2014
US,30879011,R2A3OGKI9UL4CH,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,3,0,0,N,Y,"Great camera, but it's missing a very important feature!!!","This camera has a great price for the quality of video and audio. The main letdown is the control panel which varies from Explorer to Chrome to Mobile. Each one with less features than the other. However the big miss here is the patrol option. This camera will only let you patrol horizontally and/or vertically, but not to your presets. If you are not able to patrol through the preset spots then why even bother to let you set them??? The importance of presets is for you to choose exactly which places are you most interested in watching, so to let you select them but not patrol them is plainly nuts. Hope they figure this out soon and may fix this major let down. Has a much better experience with D-Link cameras software.",04-03-2014
US,29748356,RBMMUPOOSNRMY,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,1,N,Y,Fi8910W - Leo,Great audio and video coverage.  Amazing price and superior customer and technical support after the purchase.  Grat camera for a home security system.,04-03-2014
US,14654972,R2D24UN7A1CVOF,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,2,N,Y,Thomas from tech support,"Great tech support. Just call them, and let them install it for you :) It is that easy. Thanks Thomas.",04-03-2014
US,19145097,R3MT91G3AOSHBG,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,1,1,N,Y,Good camera for the price,"For the price- it's great.<br />For what you may be expecting... it's not so great.<br />The lens absorbs too much light during the day, sometimes shutting down the camera all together<br />The range is great, and controls are slower than my other cameras, along with feedback-delays are big.<br />still - fun little toy",04-03-2014
US,27818567,R3OF97WD7ZIER3,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,Y,good camera,"good camera, fast resolution. You can view it on your Iphone.  Don't use the installer that comes with it though.",03-03-2014
US,52805062,R1KT7CAPXJAZY0,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,1,3,N,Y,Good product; Great tech support,"I must admit, I had problems setting up port forwarding and finally called tech support.  My technician, Fred Jacobs, was great.  He took control of my computer and had me up and running in a few minutes.  Great.",03-03-2014
US,25522138,R3JZDKNJWN86WM,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,1,2,N,Y,Great Camera and Support,I had a problem linking the camera to my phone and IPad and I spoke to the tech department at FosCam and she remoted in and got me all set up. Great job and quick response. Thank you!!!!!!!,03-03-2014
US,46893148,R8ZPXZCBPCB9C,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,1,1,N,Y,Love it,Works great is exactly what they say it is handy easy to set up for your Mobil device pretty good pic,03-03-2014
US,30052309,R3V8FT6IZ0WG6O,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,1,1,2,N,Y,"Unconfigurable, unreliable, unmitigated disaster","Let me say that if you are a proficient network administrator, *maybe* you could get this to work.  For the rest of us - including the day-to-day computer-savvy types who can normally download apps, install plug-ins, etc. - this thing doesn't work.  Also, despite advertisement on the box to the contrary, this DOES NOT have two-way audio for Macs.<br /><br />First, I tried the instructions.  Got one step in, and they didn't work.  To Foscam's credit, their customer service is 24/7, and they picked up relatively quickly (the first two times).  Each time I called, we solved for the very next step.  Hence, after three calls (the 3rd one was a ~25 minute wait), I got it to work, only by their tech support VPN'ing in (each of the 3 times) to my computer, installing and configuring plug-ins, including a plug-in (VLC) to *separately* operate the audio (1 way for the MAC, two ways for my android phone); audio never worked for the iPhone - maybe it could, but I was out of patience for a 4th call.  I lost more than 4 hours of my Sunday to this piece of junk.<br /><br />It worked for about 16 hours, then stopped for no apparent reason.  I tried obvious things, such as re-booting it, re-booting my router, but I'm going to return this.<br /><br />I'll get a regular baby monitor, and live without remote IP.<br /><br />Bottom line:  you (90+% of you) will not be able to get this to work without multiple calls to their Tech support line, and even then, it may also die.",03-03-2014
US,20936395,R2WGYO9YTXY49S,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,2,2,N,Y,Some misleading reviews,"I've read a lot of the reviews for this product, and having owned it myself for over a month now, I felt compelled to say something, if only to debunk some of what is being discussed. The &#34;most helpful critical reviewer&#34; makes a very valid point, and if that problem is persisting then heed his advice, but it is one that many of the people who negatively reviewed this camera are not coming into contact with.<br /><br />I purchased this camera for home security purposes and as far as I am concerned it performs flawlessly. The live feed, motion detection, infrared functionality, silent alarm system (as well as the SMTP mail server functionality), free DDNS service, and FTP upload all work as intended. The main reason that I'm docking a single star for this device is because the setup can be excruciating; a reboot of the device is required following every major change made to its function, and if you're enabling all of the above settings like I did, you'll be rebooting this device many times during setup. The device is also slow to connect to a wireless network - the instructions suggest waiting up to a minute for it to connect properly before attempting to access it - but once this waiting period is over it responds rapidly and as it should.<br /><br />The main problem with this device seems to be the fact that its webUI is not very user friendly. This is true to some extent, but once you start meandering into the realm of do-it-yourself home security, some tech knowledge should be a given. Docking stars for an item too complicated for you to use seems somewhat foolish; the functionality still exists, but because the users here seem to be unable to delve into it they are saying it's a lousy product, which is untrue. This also applies for firmware upgrades. Yes you are required to upgrade two sets of firmware for this camera to get it to work as best it can, but this is no different than updating drivers on a computer hardware, or installing regular updates on aPC. As time goes by firmwares age and need to be replaced, this is a fact of the technology age we live in. I would be upset with a product that DIDN'T require you to update firmware out of the box, because this means, among other things, that they've likely stopped updating the firmware, and the functionality of the device is not being optimized.<br /><br />I have also read reviews that complain about the DDNS service offered to you through the device, claiming that they felt it was unsafe. Registering a DDNS is not unsafe in and of itself, primarily because knowing about the DDNS does not give somebody access to your home network any more than knowing your IP address does. This is also ironic, because the DDNS functionality is probably one of the easier things about this camera to configure, yet the people here having difficulty configuring the camera were upset about its inclusion. However, accessing this camera via the provided DDNS is not the only way to do so remotely, because as anybody who has registered a DDNS knows, it simply reroutes a customized web address to your IP address. I use another DDNS that I already had registered to access my cameras, and simply leave the one that came included with the camera deactivated. All of the remote functionality is exactly the same.<br /><br />I mean no offense to other reviewers, but I felt that my experience with the camera needed to be cataloged. If you are technology impaired, this might not be the camera for you as so many of these other reviews have experienced first hand. If, however, you are fully capable of managing your own home network and router via a webUI and understand the basics of port forwarding, I'm confident you'll be able to unravel the mystery that is the FOSCAM FI8910W, assuming their quality control issue has been reigned in (having not come across that issue myself, I can't comment on it here).",03-03-2014
